Data;Semana;Baia;Animal;Periodo;Horario;Bloco;Tratamento;Enriquecimento;Sexo;Etograma
08/07/2019;11;10;447;tarde;14:30;pesado;T1;Corrente;Macho;Calmo
08/07/2019;11;11;79;tarde;14:30;pesado;T6;Nenhum;Femea;Inter. meio amb. 
08/07/2019;11;12;22;tarde;14:30;pesado;T4;Corrente;Femea;Calmo
08/07/2019;11;13;59;tarde;14:30;pesado;T4;Corrente;Femea;Calmo
08/07/2019;11;14;67;tarde;14:30;pesado;T5;Corda;Femea;Inter. meio amb. 
08/07/2019;11;15;450;tarde;14:30;leve;T5;Corda;Femea;Calmo
08/07/2019;11;16;431;tarde;14:30;leve;T1;Corrente;Macho;Calmo
08/07/2019;11;17;56;tarde;14:30;leve;T4;Corrente;Femea;Calmo
08/07/2019;11;18;144;tarde;14:30;leve;T5;Corda;Femea;Inter. animal 
08/07/2019;11;19;62;tarde;14:30;leve;T4;Corrente;Femea;Calmo
08/07/2019;11;20;423;tarde;14:30;leve;T2;Corda;Macho;Calmo
08/07/2019;11;21;265;tarde;14:30;leve;T3;Nenhum;Macho;Calmo
08/07/2019;11;22;477;tarde;14:30;leve;T1;Corrente;Macho;Calmo
08/07/2019;11;23;289;tarde;14:30;leve;T3;Nenhum;Macho;Calmo
08/07/2019;11;24;111;tarde;14:30;leve;T6;Nenhum;Femea;Calmo
08/07/2019;11;25;153;tarde;14:30;leve;T6;Nenhum;Femea;Calmo
08/07/2019;11;26;370;tarde;14:30;leve;T2;Corda;Macho;Inter. meio amb. 
08/07/2019;11;27;392;tarde;14:30;medio;T2;Corda;Macho;Calmo
08/07/2019;11;28;414;tarde;14:30;medio;T4;Corrente;Femea;Calmo
08/07/2019;11;29;125;tarde;14:30;medio;T5;Corda;Femea;Calmo
08/07/2019;11;30;257;tarde;14:30;medio;T3;Nenhum;Macho;Calmo
08/07/2019;11;31;334;tarde;14:30;medio;T1;Corrente;Macho;Calmo
08/07/2019;11;32;250;tarde;14:30;medio;T3;Nenhum;Macho;Calmo
08/07/2019;11;33;282;tarde;14:30;medio;T1;Corrente;Macho;Calmo
08/07/2019;11;34;465;tarde;14:30;medio;T2;Corda;Macho;Inter. meio amb. 
08/07/2019;11;35;3;tarde;14:30;medio;T4;Corrente;Femea;Inter. objeto
08/07/2019;11;36;175;tarde;14:30;medio;T5;Corda;Femea;Inter. meio amb. 
08/07/2019;11;37;94;tarde;14:30;medio;T6;Nenhum;Femea;Calmo
08/07/2019;11;38;150;tarde;14:30;medio;T6;Nenhum;Femea;Calmo
08/07/2019;11;43;8;tarde;14:30;pesado;T4;Corrente;Femea;Calmo
08/07/2019;11;44;115;tarde;14:30;pesado;T6;Nenhum;Femea;Inter. meio amb. 
08/07/2019;11;45;192;tarde;14:30;pesado;T5;Corda;Femea;Inter. meio amb. 
08/07/2019;11;46;93;tarde;14:30;pesado;T4;Corrente;Femea;Calmo
08/07/2019;11;47;387;tarde;14:30;pesado;T6;Nenhum;Femea;Calmo
08/07/2019;11;48;439;tarde;14:30;pesado;T2;Corda;Macho;Calmo
08/07/2019;11;49;355;tarde;14:30;pesado;T3;Nenhum;Macho;Inter. meio amb. 
08/07/2019;11;50;309;tarde;14:30;pesado;T3;Nenhum;Macho;Calmo
08/07/2019;11;51;167;tarde;14:30;pesado;T5;Corda;Femea;Calmo
08/07/2019;11;52;460;tarde;14:30;pesado;T1;Corrente;Macho;Inter. animal 
08/07/2019;11;53;333;tarde;14:30;pesado;T1;Corrente;Macho;Inter. objeto
08/07/2019;11;54;466;tarde;14:30;pesado;T2;Corda;Macho;Calmo
08/07/2019;11;55;330;tarde;14:30;leve;T6;Nenhum;Femea;Inter. meio amb. 
08/07/2019;11;56;286;tarde;14:30;leve;T2;Corda;Macho;Calmo
08/07/2019;11;57;398;tarde;14:30;leve;T2;Corda;Macho;Calmo
08/07/2019;11;58;474;tarde;14:30;leve;T1;Corrente;Macho;Calmo
08/07/2019;11;59;247;tarde;14:30;leve;T3;Nenhum;Macho;Calmo
08/07/2019;11;60;119;tarde;14:30;leve;T4;Corrente;Femea;Calmo
08/07/2019;11;61;35;tarde;14:30;leve;T5;Corda;Femea;Inter. meio amb. 
08/07/2019;11;62;373;tarde;14:30;leve;T3;Nenhum;Macho;Inter. meio amb. 
08/07/2019;11;63;197;tarde;14:30;leve;T4;Corrente;Femea;Calmo
08/07/2019;11;64;152;tarde;14:30;leve;T6;Nenhum;Femea;Calmo
08/07/2019;11;65;243;tarde;14:30;leve;T1;Corrente;Macho;Alimentando
08/07/2019;11;66;1;tarde;14:30;leve;T5;Corda;Femea;Calmo
08/07/2019;11;67;7;tarde;14:30;medio;T5;Corda;Femea;Inter. meio amb. 
08/07/2019;11;68;429;tarde;14:30;medio;T2;Corda;Macho;Calmo
08/07/2019;11;69;329;tarde;14:30;medio;T1;Corrente;Macho;Calmo
08/07/2019;11;70;49;tarde;14:30;medio;T5;Corda;Femea;Calmo
08/07/2019;11;71;172;tarde;14:30;medio;T6;Nenhum;Femea;Calmo
08/07/2019;11;72;135;tarde;14:30;medio;T4;Corrente;Femea;Calmo
08/07/2019;11;73;173;tarde;14:30;medio;T6;Nenhum;Femea;Calmo
08/07/2019;11;74;328;tarde;14:30;medio;T2;Corda;Macho;Calmo
08/07/2019;11;75;426;tarde;14:30;medio;T1;Corrente;Macho;Calmo
08/07/2019;11;76;189;tarde;14:30;medio;T4;Corrente;Femea;Calmo
08/07/2019;11;77;259;tarde;14:30;medio;T3;Nenhum;Macho;Calmo
08/07/2019;11;78;396;tarde;14:30;medio;T3;Nenhum;Macho;Calmo
08/07/2019;11;3;350;tarde;15:00;pesado;T2;Corda;Macho;Inter. objeto
08/07/2019;11;4;310;tarde;15:00;pesado;T1;Corrente;Macho;Inter. objeto
08/07/2019;11;5;482;tarde;15:00;pesado;T3;Nenhum;Macho;Calmo
08/07/2019;11;6;201;tarde;15:00;pesado;T3;Nenhum;Macho;Calmo
08/07/2019;11;7;12;tarde;15:00;pesado;T5;Corda;Femea;Inter. objeto
08/07/2019;11;8;360;tarde;15:00;pesado;T2;Corda;Macho;Calmo
08/07/2019;11;9;378;tarde;15:00;pesado;T6;Nenhum;Femea;Calmo
08/07/2019;11;10;447;tarde;15:00;pesado;T1;Corrente;Macho;Inter. animal 
08/07/2019;11;11;79;tarde;15:00;pesado;T6;Nenhum;Femea;Inter. meio amb. 
08/07/2019;11;12;22;tarde;15:00;pesado;T4;Corrente;Femea;Calmo
08/07/2019;11;13;59;tarde;15:00;pesado;T4;Corrente;Femea;Inter. objeto
08/07/2019;11;14;67;tarde;15:00;pesado;T5;Corda;Femea;Calmo
08/07/2019;11;15;450;tarde;15:00;leve;T5;Corda;Femea;Inter. meio amb. 
08/07/2019;11;16;431;tarde;15:00;leve;T1;Corrente;Macho;Inter. meio amb. 
08/07/2019;11;17;56;tarde;15:00;leve;T4;Corrente;Femea;Inter. meio amb. 
08/07/2019;11;18;144;tarde;15:00;leve;T5;Corda;Femea;Inter. meio amb. 
08/07/2019;11;19;62;tarde;15:00;leve;T4;Corrente;Femea;Inter. animal 
08/07/2019;11;20;423;tarde;15:00;leve;T2;Corda;Macho;Inter. meio amb. 
08/07/2019;11;21;265;tarde;15:00;leve;T3;Nenhum;Macho;Inter. animal 
08/07/2019;11;22;477;tarde;15:00;leve;T1;Corrente;Macho;Calmo
08/07/2019;11;23;289;tarde;15:00;leve;T3;Nenhum;Macho;Calmo
08/07/2019;11;24;111;tarde;15:00;leve;T6;Nenhum;Femea;Calmo
08/07/2019;11;25;153;tarde;15:00;leve;T6;Nenhum;Femea;Agressivo
08/07/2019;11;26;370;tarde;15:00;leve;T2;Corda;Macho;Calmo
08/07/2019;11;27;392;tarde;15:00;medio;T2;Corda;Macho;Inter. animal 
08/07/2019;11;28;414;tarde;15:00;medio;T4;Corrente;Femea;Calmo
08/07/2019;11;29;125;tarde;15:00;medio;T5;Corda;Femea;Calmo
08/07/2019;11;30;257;tarde;15:00;medio;T3;Nenhum;Macho;Calmo
08/07/2019;11;31;334;tarde;15:00;medio;T1;Corrente;Macho;Calmo
08/07/2019;11;32;250;tarde;15:00;medio;T3;Nenhum;Macho;Calmo
08/07/2019;11;33;282;tarde;15:00;medio;T1;Corrente;Macho;Calmo
08/07/2019;11;34;465;tarde;15:00;medio;T2;Corda;Macho;Calmo
08/07/2019;11;35;3;tarde;15:00;medio;T4;Corrente;Femea;Calmo
08/07/2019;11;36;175;tarde;15:00;medio;T5;Corda;Femea;Inter. objeto
08/07/2019;11;37;94;tarde;15:00;medio;T6;Nenhum;Femea;Calmo
08/07/2019;11;38;150;tarde;15:00;medio;T6;Nenhum;Femea;Calmo
08/07/2019;11;43;8;tarde;15:00;pesado;T4;Corrente;Femea;Calmo
08/07/2019;11;44;115;tarde;15:00;pesado;T6;Nenhum;Femea;Calmo
08/07/2019;11;45;192;tarde;15:00;pesado;T5;Corda;Femea;Calmo
08/07/2019;11;46;93;tarde;15:00;pesado;T4;Corrente;Femea;Calmo
08/07/2019;11;47;387;tarde;15:00;pesado;T6;Nenhum;Femea;Inter. animal 
08/07/2019;11;48;439;tarde;15:00;pesado;T2;Corda;Macho;Calmo
08/07/2019;11;49;355;tarde;15:00;pesado;T3;Nenhum;Macho;Inter. animal 
08/07/2019;11;50;309;tarde;15:00;pesado;T3;Nenhum;Macho;Inter. meio amb. 
08/07/2019;11;51;167;tarde;15:00;pesado;T5;Corda;Femea;Inter. meio amb. 
08/07/2019;11;52;460;tarde;15:00;pesado;T1;Corrente;Macho;Calmo
08/07/2019;11;53;333;tarde;15:00;pesado;T1;Corrente;Macho;Calmo
08/07/2019;11;54;466;tarde;15:00;pesado;T2;Corda;Macho;Calmo
08/07/2019;11;55;330;tarde;15:00;leve;T6;Nenhum;Femea;Calmo
08/07/2019;11;56;286;tarde;15:00;leve;T2;Corda;Macho;Calmo
08/07/2019;11;57;398;tarde;15:00;leve;T2;Corda;Macho;Calmo
08/07/2019;11;58;474;tarde;15:00;leve;T1;Corrente;Macho;Calmo
08/07/2019;11;59;247;tarde;15:00;leve;T3;Nenhum;Macho;Calmo
08/07/2019;11;60;119;tarde;15:00;leve;T4;Corrente;Femea;Calmo
08/07/2019;11;61;35;tarde;15:00;leve;T5;Corda;Femea;Calmo
08/07/2019;11;62;373;tarde;15:00;leve;T3;Nenhum;Macho;Calmo
08/07/2019;11;63;197;tarde;15:00;leve;T4;Corrente;Femea;Calmo
08/07/2019;11;64;152;tarde;15:00;leve;T6;Nenhum;Femea;Calmo
08/07/2019;11;65;243;tarde;15:00;leve;T1;Corrente;Macho;Calmo
08/07/2019;11;66;1;tarde;15:00;leve;T5;Corda;Femea;Calmo
08/07/2019;11;67;7;tarde;15:00;medio;T5;Corda;Femea;Inter. meio amb. 
08/07/2019;11;68;429;tarde;15:00;medio;T2;Corda;Macho;Calmo
08/07/2019;11;69;329;tarde;15:00;medio;T1;Corrente;Macho;Inter. meio amb. 
08/07/2019;11;70;49;tarde;15:00;medio;T5;Corda;Femea;Calmo
08/07/2019;11;71;172;tarde;15:00;medio;T6;Nenhum;Femea;Calmo
08/07/2019;11;72;135;tarde;15:00;medio;T4;Corrente;Femea;Calmo
08/07/2019;11;73;173;tarde;15:00;medio;T6;Nenhum;Femea;Calmo
08/07/2019;11;74;328;tarde;15:00;medio;T2;Corda;Macho;Alimentando
08/07/2019;11;75;426;tarde;15:00;medio;T1;Corrente;Macho;Calmo
08/07/2019;11;76;189;tarde;15:00;medio;T4;Corrente;Femea;Calmo
08/07/2019;11;77;259;tarde;15:00;medio;T3;Nenhum;Macho;Calmo
08/07/2019;11;78;396;tarde;15:00;medio;T3;Nenhum;Macho;Alimentando
15/07/2019;12;3;350;manha;09:30;pesado;T2;Corda;Macho;Calmo
15/07/2019;12;4;310;manha;09:30;pesado;T1;Corrente;Macho;Calmo
15/07/2019;12;5;482;manha;09:30;pesado;T3;Nenhum;Macho;Calmo
15/07/2019;12;6;201;manha;09:30;pesado;T3;Nenhum;Macho;Calmo
15/07/2019;12;7;12;manha;09:30;pesado;T5;Corda;Femea;Inter. meio amb. 
15/07/2019;12;8;360;manha;09:30;pesado;T2;Corda;Macho;Calmo
15/07/2019;12;9;378;manha;09:30;pesado;T6;Nenhum;Femea;Calmo
15/07/2019;12;10;447;manha;09:30;pesado;T1;Corrente;Macho;Calmo
15/07/2019;12;11;79;manha;09:30;pesado;T6;Nenhum;Femea;Alimentando
15/07/2019;12;12;22;manha;09:30;pesado;T4;Corrente;Femea;Inter. objeto
15/07/2019;12;13;59;manha;09:30;pesado;T4;Corrente;Femea;Calmo
15/07/2019;12;14;67;manha;09:30;pesado;T5;Corda;Femea;Inter. meio amb. 
15/07/2019;12;15;450;manha;09:30;leve;T5;Corda;Femea;Inter. objeto
15/07/2019;12;16;431;manha;09:30;leve;T1;Corrente;Macho;Calmo
15/07/2019;12;17;56;manha;09:30;leve;T4;Corrente;Femea;Calmo
15/07/2019;12;18;144;manha;09:30;leve;T5;Corda;Femea;Inter. meio amb. 
15/07/2019;12;19;62;manha;09:30;leve;T4;Corrente;Femea;Calmo
15/07/2019;12;20;423;manha;09:30;leve;T2;Corda;Macho;Inter. meio amb. 
15/07/2019;12;21;265;manha;09:30;leve;T3;Nenhum;Macho;Calmo
15/07/2019;12;22;477;manha;09:30;leve;T1;Corrente;Macho;Calmo
15/07/2019;12;23;289;manha;09:30;leve;T3;Nenhum;Macho;Calmo
15/07/2019;12;24;111;manha;09:30;leve;T6;Nenhum;Femea;Calmo
15/07/2019;12;25;153;manha;09:30;leve;T6;Nenhum;Femea;Calmo
15/07/2019;12;26;370;manha;09:30;leve;T2;Corda;Macho;Calmo
15/07/2019;12;27;392;manha;09:30;medio;T2;Corda;Macho;Inter. meio amb. 
15/07/2019;12;28;414;manha;09:30;medio;T4;Corrente;Femea;Calmo
15/07/2019;12;29;125;manha;09:30;medio;T5;Corda;Femea;Calmo
15/07/2019;12;30;257;manha;09:30;medio;T3;Nenhum;Macho;Calmo
15/07/2019;12;31;334;manha;09:30;medio;T1;Corrente;Macho;Calmo
15/07/2019;12;32;250;manha;09:30;medio;T3;Nenhum;Macho;Inter. animal 
15/07/2019;12;33;282;manha;09:30;medio;T1;Corrente;Macho;Calmo
15/07/2019;12;34;465;manha;09:30;medio;T2;Corda;Macho;Calmo
15/07/2019;12;35;3;manha;09:30;medio;T4;Corrente;Femea;Calmo
15/07/2019;12;36;175;manha;09:30;medio;T5;Corda;Femea;Inter. objeto
15/07/2019;12;37;94;manha;09:30;medio;T6;Nenhum;Femea;Calmo
15/07/2019;12;38;150;manha;09:30;medio;T6;Nenhum;Femea;Inter. meio amb. 
15/07/2019;12;43;8;manha;09:30;pesado;T4;Corrente;Femea;Calmo
15/07/2019;12;44;115;manha;09:30;pesado;T6;Nenhum;Femea;Calmo
15/07/2019;12;45;192;manha;09:30;pesado;T5;Corda;Femea;Calmo
15/07/2019;12;46;93;manha;09:30;pesado;T4;Corrente;Femea;Calmo
15/07/2019;12;47;387;manha;09:30;pesado;T6;Nenhum;Femea;Calmo
15/07/2019;12;48;439;manha;09:30;pesado;T2;Corda;Macho;Calmo
15/07/2019;12;49;355;manha;09:30;pesado;T3;Nenhum;Macho;Calmo
15/07/2019;12;50;309;manha;09:30;pesado;T3;Nenhum;Macho;Calmo
15/07/2019;12;51;167;manha;09:30;pesado;T5;Corda;Femea;Calmo
15/07/2019;12;52;460;manha;09:30;pesado;T1;Corrente;Macho;Calmo
15/07/2019;12;53;333;manha;09:30;pesado;T1;Corrente;Macho;Calmo
15/07/2019;12;54;466;manha;09:30;pesado;T2;Corda;Macho;Calmo
15/07/2019;12;55;330;manha;09:30;leve;T6;Nenhum;Femea;Calmo
15/07/2019;12;56;286;manha;09:30;leve;T2;Corda;Macho;Calmo
15/07/2019;12;57;398;manha;09:30;leve;T2;Corda;Macho;Calmo
15/07/2019;12;58;474;manha;09:30;leve;T1;Corrente;Macho;Calmo
15/07/2019;12;59;247;manha;09:30;leve;T3;Nenhum;Macho;Calmo
15/07/2019;12;60;119;manha;09:30;leve;T4;Corrente;Femea;Calmo
15/07/2019;12;61;35;manha;09:30;leve;T5;Corda;Femea;Inter. objeto
15/07/2019;12;62;373;manha;09:30;leve;T3;Nenhum;Macho;Calmo
15/07/2019;12;63;197;manha;09:30;leve;T4;Corrente;Femea;Calmo
15/07/2019;12;64;152;manha;09:30;leve;T6;Nenhum;Femea;Calmo
15/07/2019;12;65;243;manha;09:30;leve;T1;Corrente;Macho;Calmo
15/07/2019;12;66;1;manha;09:30;leve;T5;Corda;Femea;Inter. meio amb. 
15/07/2019;12;67;7;manha;09:30;medio;T5;Corda;Femea;Calmo
15/07/2019;12;68;429;manha;09:30;medio;T2;Corda;Macho;Calmo
15/07/2019;12;69;329;manha;09:30;medio;T1;Corrente;Macho;Calmo
15/07/2019;12;70;49;manha;09:30;medio;T5;Corda;Femea;Calmo
15/07/2019;12;71;172;manha;09:30;medio;T6;Nenhum;Femea;Calmo
15/07/2019;12;72;135;manha;09:30;medio;T4;Corrente;Femea;Calmo
15/07/2019;12;73;173;manha;09:30;medio;T6;Nenhum;Femea;Calmo
15/07/2019;12;74;328;manha;09:30;medio;T2;Corda;Macho;Calmo
15/07/2019;12;75;426;manha;09:30;medio;T1;Corrente;Macho;Calmo
15/07/2019;12;76;189;manha;09:30;medio;T4;Corrente;Femea;Calmo
15/07/2019;12;77;259;manha;09:30;medio;T3;Nenhum;Macho;Alimentando
15/07/2019;12;78;396;manha;09:30;medio;T3;Nenhum;Macho;Calmo
15/07/2019;12;3;350;manha;10:00;pesado;T2;Corda;Macho;Calmo
15/07/2019;12;4;310;manha;10:00;pesado;T1;Corrente;Macho;Calmo
15/07/2019;12;5;482;manha;10:00;pesado;T3;Nenhum;Macho;Calmo
15/07/2019;12;6;201;manha;10:00;pesado;T3;Nenhum;Macho;Calmo
15/07/2019;12;7;12;manha;10:00;pesado;T5;Corda;Femea;Calmo
15/07/2019;12;8;360;manha;10:00;pesado;T2;Corda;Macho;Calmo
15/07/2019;12;9;378;manha;10:00;pesado;T6;Nenhum;Femea;Inter. meio amb. 
15/07/2019;12;10;447;manha;10:00;pesado;T1;Corrente;Macho;Calmo
15/07/2019;12;11;79;manha;10:00;pesado;T6;Nenhum;Femea;Calmo
15/07/2019;12;12;22;manha;10:00;pesado;T4;Corrente;Femea;Inter. objeto
15/07/2019;12;13;59;manha;10:00;pesado;T4;Corrente;Femea;Calmo
15/07/2019;12;14;67;manha;10:00;pesado;T5;Corda;Femea;Calmo
15/07/2019;12;15;450;manha;10:00;leve;T5;Corda;Femea;Inter. objeto
15/07/2019;12;16;431;manha;10:00;leve;T1;Corrente;Macho;Inter. animal 
15/07/2019;12;17;56;manha;10:00;leve;T4;Corrente;Femea;Calmo
15/07/2019;12;18;144;manha;10:00;leve;T5;Corda;Femea;Calmo
15/07/2019;12;19;62;manha;10:00;leve;T4;Corrente;Femea;Calmo
15/07/2019;12;20;423;manha;10:00;leve;T2;Corda;Macho;Calmo
15/07/2019;12;21;265;manha;10:00;leve;T3;Nenhum;Macho;Calmo
15/07/2019;12;22;477;manha;10:00;leve;T1;Corrente;Macho;Inter. animal 
15/07/2019;12;23;289;manha;10:00;leve;T3;Nenhum;Macho;Inter. animal 
15/07/2019;12;24;111;manha;10:00;leve;T6;Nenhum;Femea;Calmo
15/07/2019;12;25;153;manha;10:00;leve;T6;Nenhum;Femea;Inter. meio amb. 
15/07/2019;12;26;370;manha;10:00;leve;T2;Corda;Macho;Calmo
15/07/2019;12;27;392;manha;10:00;medio;T2;Corda;Macho;Inter. meio amb. 
15/07/2019;12;28;414;manha;10:00;medio;T4;Corrente;Femea;Alimentando
15/07/2019;12;29;125;manha;10:00;medio;T5;Corda;Femea;Calmo
15/07/2019;12;30;257;manha;10:00;medio;T3;Nenhum;Macho;Calmo
15/07/2019;12;31;334;manha;10:00;medio;T1;Corrente;Macho;Calmo
15/07/2019;12;32;250;manha;10:00;medio;T3;Nenhum;Macho;Calmo
15/07/2019;12;33;282;manha;10:00;medio;T1;Corrente;Macho;Calmo
15/07/2019;12;34;465;manha;10:00;medio;T2;Corda;Macho;Calmo
15/07/2019;12;35;3;manha;10:00;medio;T4;Corrente;Femea;Inter. objeto
15/07/2019;12;36;175;manha;10:00;medio;T5;Corda;Femea;Inter. objeto
15/07/2019;12;37;94;manha;10:00;medio;T6;Nenhum;Femea;Inter. animal 
15/07/2019;12;38;150;manha;10:00;medio;T6;Nenhum;Femea;Calmo
15/07/2019;12;43;8;manha;10:00;pesado;T4;Corrente;Femea;Calmo
15/07/2019;12;44;115;manha;10:00;pesado;T6;Nenhum;Femea;Calmo
15/07/2019;12;45;192;manha;10:00;pesado;T5;Corda;Femea;Calmo
15/07/2019;12;46;93;manha;10:00;pesado;T4;Corrente;Femea;Calmo
15/07/2019;12;47;387;manha;10:00;pesado;T6;Nenhum;Femea;Calmo
15/07/2019;12;48;439;manha;10:00;pesado;T2;Corda;Macho;Calmo
15/07/2019;12;49;355;manha;10:00;pesado;T3;Nenhum;Macho;Calmo
15/07/2019;12;50;309;manha;10:00;pesado;T3;Nenhum;Macho;Calmo
15/07/2019;12;51;167;manha;10:00;pesado;T5;Corda;Femea;Calmo
15/07/2019;12;52;460;manha;10:00;pesado;T1;Corrente;Macho;Calmo
15/07/2019;12;53;333;manha;10:00;pesado;T1;Corrente;Macho;Calmo
15/07/2019;12;54;466;manha;10:00;pesado;T2;Corda;Macho;Calmo
15/07/2019;12;55;330;manha;10:00;leve;T6;Nenhum;Femea;Calmo
15/07/2019;12;56;286;manha;10:00;leve;T2;Corda;Macho;Calmo
15/07/2019;12;57;398;manha;10:00;leve;T2;Corda;Macho;Calmo
15/07/2019;12;58;474;manha;10:00;leve;T1;Corrente;Macho;Calmo
15/07/2019;12;59;247;manha;10:00;leve;T3;Nenhum;Macho;Calmo
15/07/2019;12;60;119;manha;10:00;leve;T4;Corrente;Femea;Calmo
15/07/2019;12;61;35;manha;10:00;leve;T5;Corda;Femea;Inter. meio amb. 
15/07/2019;12;62;373;manha;10:00;leve;T3;Nenhum;Macho;Calmo
15/07/2019;12;63;197;manha;10:00;leve;T4;Corrente;Femea;Calmo
15/07/2019;12;64;152;manha;10:00;leve;T6;Nenhum;Femea;Calmo
15/07/2019;12;65;243;manha;10:00;leve;T1;Corrente;Macho;Calmo
15/07/2019;12;66;1;manha;10:00;leve;T5;Corda;Femea;Calmo
15/07/2019;12;67;7;manha;10:00;medio;T5;Corda;Femea;Calmo
15/07/2019;12;68;429;manha;10:00;medio;T2;Corda;Macho;Calmo
15/07/2019;12;69;329;manha;10:00;medio;T1;Corrente;Macho;Calmo
15/07/2019;12;70;49;manha;10:00;medio;T5;Corda;Femea;Calmo
15/07/2019;12;71;172;manha;10:00;medio;T6;Nenhum;Femea;Calmo
15/07/2019;12;72;135;manha;10:00;medio;T4;Corrente;Femea;Inter. objeto
15/07/2019;12;73;173;manha;10:00;medio;T6;Nenhum;Femea;Calmo
15/07/2019;12;74;328;manha;10:00;medio;T2;Corda;Macho;Calmo
15/07/2019;12;75;426;manha;10:00;medio;T1;Corrente;Macho;Calmo
15/07/2019;12;76;189;manha;10:00;medio;T4;Corrente;Femea;Calmo
15/07/2019;12;77;259;manha;10:00;medio;T3;Nenhum;Macho;Calmo
15/07/2019;12;78;396;manha;10:00;medio;T3;Nenhum;Macho;Inter. meio amb. 
15/07/2019;12;3;350;tarde;12:00;pesado;T2;Corda;Macho;Inter. meio amb. 
15/07/2019;12;4;310;tarde;12:00;pesado;T1;Corrente;Macho;Inter. animal 
15/07/2019;12;5;482;tarde;12:00;pesado;T3;Nenhum;Macho;Calmo
15/07/2019;12;6;201;tarde;12:00;pesado;T3;Nenhum;Macho;Calmo
15/07/2019;12;7;12;tarde;12:00;pesado;T5;Corda;Femea;Calmo
15/07/2019;12;8;360;tarde;12:00;pesado;T2;Corda;Macho;Inter. objeto
15/07/2019;12;9;378;tarde;12:00;pesado;T6;Nenhum;Femea;Calmo
15/07/2019;12;10;447;tarde;12:00;pesado;T1;Corrente;Macho;Inter. objeto
15/07/2019;12;11;79;tarde;12:00;pesado;T6;Nenhum;Femea;Calmo
15/07/2019;12;12;22;tarde;12:00;pesado;T4;Corrente;Femea;Inter. objeto
15/07/2019;12;13;59;tarde;12:00;pesado;T4;Corrente;Femea;Calmo
15/07/2019;12;14;67;tarde;12:00;pesado;T5;Corda;Femea;Calmo
15/07/2019;12;15;450;tarde;12:00;leve;T5;Corda;Femea;Calmo
15/07/2019;12;16;431;tarde;12:00;leve;T1;Corrente;Macho;Calmo
15/07/2019;12;17;56;tarde;12:00;leve;T4;Corrente;Femea;Calmo
15/07/2019;12;18;144;tarde;12:00;leve;T5;Corda;Femea;Calmo
15/07/2019;12;19;62;tarde;12:00;leve;T4;Corrente;Femea;Inter. meio amb. 
15/07/2019;12;20;423;tarde;12:00;leve;T2;Corda;Macho;Calmo
15/07/2019;12;21;265;tarde;12:00;leve;T3;Nenhum;Macho;Calmo
15/07/2019;12;22;477;tarde;12:00;leve;T1;Corrente;Macho;Calmo
15/07/2019;12;23;289;tarde;12:00;leve;T3;Nenhum;Macho;Inter. meio amb. 
15/07/2019;12;24;111;tarde;12:00;leve;T6;Nenhum;Femea;Calmo
15/07/2019;12;25;153;tarde;12:00;leve;T6;Nenhum;Femea;Inter. meio amb. 
15/07/2019;12;26;370;tarde;12:00;leve;T2;Corda;Macho;Calmo
15/07/2019;12;27;392;tarde;12:00;medio;T2;Corda;Macho;Inter. meio amb. 
15/07/2019;12;28;414;tarde;12:00;medio;T4;Corrente;Femea;Calmo
15/07/2019;12;29;125;tarde;12:00;medio;T5;Corda;Femea;Inter. meio amb. 
15/07/2019;12;30;257;tarde;12:00;medio;T3;Nenhum;Macho;Calmo
15/07/2019;12;31;334;tarde;12:00;medio;T1;Corrente;Macho;Calmo
15/07/2019;12;32;250;tarde;12:00;medio;T3;Nenhum;Macho;Inter. animal 
15/07/2019;12;33;282;tarde;12:00;medio;T1;Corrente;Macho;Inter. meio amb. 
15/07/2019;12;34;465;tarde;12:00;medio;T2;Corda;Macho;Calmo
15/07/2019;12;35;3;tarde;12:00;medio;T4;Corrente;Femea;Calmo
15/07/2019;12;36;175;tarde;12:00;medio;T5;Corda;Femea;Calmo
15/07/2019;12;37;94;tarde;12:00;medio;T6;Nenhum;Femea;Calmo
15/07/2019;12;38;150;tarde;12:00;medio;T6;Nenhum;Femea;Calmo
15/07/2019;12;43;8;tarde;12:00;pesado;T4;Corrente;Femea;Calmo
15/07/2019;12;44;115;tarde;12:00;pesado;T6;Nenhum;Femea;Calmo
15/07/2019;12;45;192;tarde;12:00;pesado;T5;Corda;Femea;Calmo
15/07/2019;12;46;93;tarde;12:00;pesado;T4;Corrente;Femea;Calmo
15/07/2019;12;47;387;tarde;12:00;pesado;T6;Nenhum;Femea;Calmo
15/07/2019;12;48;439;tarde;12:00;pesado;T2;Corda;Macho;Calmo
15/07/2019;12;49;355;tarde;12:00;pesado;T3;Nenhum;Macho;Calmo
15/07/2019;12;50;309;tarde;12:00;pesado;T3;Nenhum;Macho;Calmo
15/07/2019;12;51;167;tarde;12:00;pesado;T5;Corda;Femea;Calmo
15/07/2019;12;52;460;tarde;12:00;pesado;T1;Corrente;Macho;Calmo
15/07/2019;12;53;333;tarde;12:00;pesado;T1;Corrente;Macho;Calmo
15/07/2019;12;54;466;tarde;12:00;pesado;T2;Corda;Macho;Calmo
15/07/2019;12;55;330;tarde;12:00;leve;T6;Nenhum;Femea;Calmo
15/07/2019;12;56;286;tarde;12:00;leve;T2;Corda;Macho;Inter. objeto
15/07/2019;12;57;398;tarde;12:00;leve;T2;Corda;Macho;Inter. meio amb. 
